time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
5.619775,2.879526,nan,0.431923,nan
5.624775,2.881663,nan,0.424318,nan
5.629775,2.883762,nan,0.416773,nan
5.634774,2.885823,nan,0.409243,nan
5.639774,2.887847,nan,0.401693,nan
5.644773,2.889833,nan,0.394218,nan
5.649773,2.891782,nan,0.386808,nan
5.654773,2.893694,nan,0.379517,nan
5.659772,2.895570,nan,0.372336,nan
5.664772,2.897411,nan,0.365179,nan
5.669772,2.899215,nan,0.358074,nan
5.674771,2.900985,nan,0.351056,nan
5.679771,2.902719,nan,0.344096,nan
5.684771,2.904419,nan,0.337280,nan
5.689770,2.906085,nan,0.330585,nan
5.694770,2.907718,nan,0.323997,nan
5.699769,2.909319,nan,0.317464,nan
5.704769,2.910887,nan,0.311022,nan
5.709769,2.912423,nan,0.304580,nan
5.714768,2.913926,nan,0.298234,nan
5.719768,2.915399,nan,0.292011,nan
5.724768,2.916840,nan,0.285825,nan
5.729767,2.918251,nan,0.279760,nan
5.734767,2.919631,nan,0.273821,nan
5.739767,2.920983,nan,0.268001,nan
5.744766,2.922306,nan,0.262315,nan
5.749766,2.923601,nan,0.256797,nan
5.754766,2.924869,nan,0.251402,nan
5.759765,2.926110,nan,0.246145,nan
5.764765,2.927325,nan,0.241082,nan
5.769764,2.928516,nan,0.236254,nan
5.774764,2.929683,nan,0.231621,nan
5.779764,2.930828,nan,0.227154,nan
5.784763,2.931951,nan,0.222809,nan
5.789763,2.933052,nan,0.218582,nan
5.794763,2.934132,nan,0.214405,nan
5.799762,2.935192,nan,0.210330,nan
5.804762,2.936232,nan,0.206418,nan
5.809762,2.937253,nan,0.202626,nan
5.814761,2.938255,nan,0.198954,nan
5.819761,2.939239,nan,0.195413,nan
5.824760,2.940206,nan,0.191984,nan
5.829760,2.941156,nan,0.188646,nan
5.834760,2.942089,nan,0.185423,nan
5.839759,2.943007,nan,0.182300,nan
5.844759,2.943909,nan,0.179272,nan
5.849759,2.944797,nan,0.176308,nan
5.854758,2.945669,nan,0.173435,nan
5.859758,2.946528,nan,0.170655,nan
5.864758,2.947373,nan,0.167950,nan
5.869757,2.948205,nan,0.165326,nan
5.874757,2.949024,nan,0.162764,nan
5.879756,2.949830,nan,0.160252,nan
5.884756,2.950624,nan,0.157800,nan
5.889756,2.951406,nan,0.155407,nan
5.894755,2.952176,nan,0.153068,nan
5.899755,2.952934,nan,0.150798,nan
5.904755,2.953682,nan,0.148586,nan
5.909754,2.954418,nan,0.146412,nan
5.914754,2.955144,nan,0.144250,nan
5.919754,2.955858,nan,0.142113,nan
5.924753,2.956563,nan,0.140015,nan
5.929753,2.957257,nan,0.137982,nan
5.934752,2.957941,nan,0.136016,nan
